位置,房屋信息,单价元/平,经度,纬度,WGS84经度,WGS84纬度,总价/万元
广东省深圳市华联花园,2室1厅|79.06平米|南|简装|7层|1997年|板楼,59196,113.9269650291304,22.52599286311685,113.91558793334691,22.52322111309046,449.3333333333333
广东省深圳市怡海广场,4室2厅|109.15平米|东|精装|33层|1996年|塔楼,53000,113.93195008572584,22.521966217627984,113.9205556254226,22.51925869991104,559.75
广东省深圳市福园花园,2室2厅|69.44平米|东南|简装|中楼层(共7层)|1996年|板楼,55800,113.92527864019708,22.51194983320299,113.9138969409378,22.50915123683995,388.0
广东省深圳市南海明珠,6室2厅|222平米|南|其他|7层|1996年|板塔结合,49550,113.93435781398342,22.53164395457836,113.92296064883182,22.52896199861888,1050.0
广东省深圳市赛格名苑银兴苑,3室1厅|72.52平米|东南|简装|低楼层(共8层)|1996年|板塔结合,65400,113.92539443177728,22.51156479449661,113.91401200108288,22.50876789770016,475.0
广东省深圳市金山花园,3室2厅|94.6平米|南东南|其他|高楼层(共7层)|1993年|板楼,60000,113.92408946336336,22.511439925868967,113.91271120807184,22.508622752091576,512.5
广东省深圳市中兴公寓,3室2厅|88.34平米|东南|简装|8层|1996年|板塔结合,56000,114.00797161490748,22.66512162384972,113.99655068593977,22.66163022835257,495.0
广东省深圳市海王大厦,2室1厅|87.81平米|西南|其他|高楼层(共32层)|1994年|塔楼,39400,113.93295403196346,22.521515021625486,113.92155645852604,22.518818433605247,346.0
广东省深圳市康达苑小区,3室2厅|98.32平米|南|精装|中楼层(共12层)|2004年|塔楼,79333,113.92370561741907,22.532670459855485,113.91234107926242,22.529849223392315,750.0
广东省深圳市彩虹居,3室1厅|46.96平米|西|精装|高楼层(共8层)|1998年|板塔结合,60000,113.93885167712618,22.55482748851882,113.92743398803503,22.552176598737752,282.0
广东省深圳市东方新地,2室1厅|80.05平米|南|精装|高楼层(共25层)|2004年|塔楼,71000,113.92352559699496,22.54642588717761,113.91215821924084,22.54360050483509,482.3333333333333
广东省深圳市顺天大厦,4室2厅|150.71平米|南|其他|高楼层(共25层)|2004年|板塔结合,47774,113.92727117164812,22.53077784517963,113.91589469080182,22.52801067148633,720.0
广东省深圳市南头中学教师楼,4室1厅|103.34平米|南|精装|中楼层(共6层)|1984年|板楼,47200,113.9235137393622,22.548427348523937,113.91214511500348,22.545601415862777,485.3333333333333
广东省深圳市直升机场公寓楼,3室2厅|79.79平米|南|简装|低楼层(共6层)|1993年|板楼,58905,113.93818100223264,22.56252403091339,113.92675697962994,22.55986710966284,470.0
广东省深圳市南头海关宿舍楼,3室1厅|88.36平米|南北|精装|高楼层(共7层)|1995年|板楼,60000,113.91949103745932,22.558937021109244,113.90812664650612,22.556041584587003,531.0
广东省深圳市阳光荔景,3室2厅|119.23平米|南北|精装|11层|2009年|板楼,102100,113.9321229197059,22.54262933015164,113.92073050734696,22.539923566653496,1063.0
广东省深圳市福临苑,2室1厅|57.77平米|东|精装|21层|2004年|塔楼,74434,113.93032424258386,22.533016131684025,113.91893864739951,22.53028981880189,401.25
广东省深圳市新海大厦,2室1厅|86.25平米|南|其他|高楼层(共17层)|2001年|板塔结合,55000,113.9301697340362,22.54463109753617,113.91878211618184,22.54190187968548,475.0
广东省深圳市臻林天汇大厦,2室2厅|113平米|东|其他|中楼层(共32层)|塔楼,60177,113.9292188776542,22.554192244241552,113.91782725461184,22.55144892448598,1030.0
广东省深圳市马家龙工业区,1室1厅|37.23平米|南|精装|中楼层(共6层)|1993年|板楼,56407,113.93453981067972,22.555603578949675,113.923131649861,22.552920107036368,234.0
广东省深圳市荔芳村,1室1厅|32.96平米|南|其他|7层|1991年|板楼,50971,113.92937805739052,22.53320340499865,113.91799534563252,22.530465036083577,184.0
广东省深圳市常丰花园,3室2厅|94.08平米|东|简装|7层|1995年|板塔结合,49745,113.92860210109126,22.537811716403027,113.91722160869594,22.53506283320025,468.0
广东省深圳市中骏四季阳光一期,2室1厅|67.56平米|西|精装|高楼层(共31层)|2016年|塔楼,31084,114.30921279808491,22.72690758417904,114.29777376205575,22.72402895897797,237.25
广东省深圳市中骏云景府,3室2厅|92.08平米|南|其他|低楼层(共38层)|2021年|塔楼,41269,114.3102822307942,22.725282102171825,114.29884178594853,22.72239873247961,380.0
广东省深圳市东鸿雅居,3室1厅|76平米|南北|精装|中楼层(共16层)|2012年|板塔结合,24474,114.30345635351392,22.73588604066304,114.29203015444595,22.73301447819862,192.0
广东省深圳市丁山河畔花园,3室2厅|88.75平米|南|精装|31层|2020年|塔楼,39437,114.3110064446961,22.76932446028731,114.29959843372094,22.7664309041362,405.0
广东省深圳市今日香沙御景园,3室2厅|88平米|东南南|毛坯|高楼层(共33层)|2019年|塔楼,33864,114.2955044763461,22.75978504259139,114.28411747602289,22.75687135990653,329.0
广东省深圳市佳兆业君汇公馆,4室2厅|130.19平米|南北|其他|中楼层(共43层)|2019年|塔楼,44013,114.1370010742488,22.698676923978635,114.12545961594164,22.69506088868976,573.0
广东省深圳市平湖特力商厦,3室2厅|106.16平米|东南西北|其他|高楼层(共7层)|1996年|板塔结合,26600,114.1385061851303,22.70477976809464,114.12696021236596,22.701178217704857,283.0
广东省深圳市鹏华世家华府,4室2厅|127.92平米|东南|精装|中楼层(共16层)|板楼,31270,114.1359416127307,22.70410613323396,114.12439570224726,22.700477193475752,400.0
广东省深圳市佳兆业金御雅园,2室2厅|76.38平米|东南|其他|高楼层(共32层)|塔楼,38885,114.13591574153202,22.697527473377217,114.1243750440882,22.69390090404232,305.875
广东省深圳市佳兆业金御佳园,2室1厅|60.2平米|南|其他|中楼层(共29层)|暂无数据,36545,114.13430759500858,22.69672827021126,114.12276695548408,22.69308758658828,220.0
广东省深圳市深华业大厦,2室1厅|71.24平米|东南|精装|高楼层(共9层)|2001年|平房,30882,114.13999054515448,22.704656410315923,114.12844450126056,22.701073302540262,220.0
广东省深圳市聯發商厦,1室1厅|58.67平米|南|精装|低楼层(共9层)|1999年|板塔结合,25397,114.1397003026443,22.696204634540788,114.12816111986832,22.692621182907736,149.0
广东省深圳市京基御景印象四期,4室2厅|89.11平米|南|精装|高楼层(共33层)|2016年|板塔结合,35350,114.33781780992136,22.68064276225347,114.32643490012018,22.677364671557296,324.3181818181818
广东省深圳市丹梓龙庭,3室2厅|88.99平米|北|毛坯|高楼层(共28层)|2014年|板楼,17980,114.40140589254352,22.747802850310777,114.38993381175456,22.74453269514627,178.88
广东省深圳市坪山招商花园城北区,3室1厅|88.18平米|南|精装|低楼层(共33层)|2015年|板塔结合,35156,114.35117990507082,22.71296493670706,114.33979295947016,22.709434185522625,388.71153846153845
广东省深圳市深城投中城花园,4室2厅|120.41平米|南北|毛坯|高楼层(共44层)|2020年|板塔结合,34964,114.35093199239608,22.69995297776145,114.3395518399308,22.696430498163387,414.6041666666667
广东省深圳市金地朗悦,4室2厅|129.51平米|南北|精装|高楼层(共33层)|2014年|塔楼,30114,114.3465117004746,22.68502200413091,114.33514037075174,22.681577578116595,297.0
广东省深圳市京基御景印象一期,3室2厅|89.28平米|北|精装|低楼层(共33层)|2015年|板塔结合,31138,114.3406012095431,22.68390995085956,114.32922038520388,22.680575714149548,314.8181818181818
广东省深圳市深业东城上邸,3室2厅|86.73平米|南|精装|高楼层(共32层)|2009年|塔楼,29402,114.34400309250826,22.690280542015405,114.33262179719932,22.68687886524708,295.5272727272727
广东省深圳市万科金域缇香,2室2厅|74.15平米|南|精装|中楼层(共34层)|2013年|板塔结合,33042,114.3478155909219,22.71388667899117,114.3364240082693,22.71040869915008,328.44444444444446
广东省深圳市京基御景印象三期,4室1厅|88.64平米|南|精装|31层|2015年|塔楼,34900,114.33983360748508,22.681580944956785,114.32845376524266,22.67826269661927,306.05405405405406
广东省深圳市深业东城国际,3室1厅|74.71平米|东|精装|高楼层(共33层)|2013年|塔楼,31455,114.33533704942582,22.68681018999628,114.32394244147588,22.68357868329824,275.36560975609757
广东省深圳市深业御园,4室2厅|88.32平米|南|精装|18层|2012年|板塔结合,27967,114.40515362312988,22.74577799562087,114.39366781113772,22.742570182470903,202.5084745762712
广东省深圳市东方威尼斯花园,2室2厅|83.76平米|南|精装|高楼层(共6层)|2003年|板楼,21849,114.34503883876091,22.691446475649983,114.33365813656268,22.688025364872814,272.2
广东省深圳市启兴生活区,1室1厅|36.29平米|北|简装|中楼层(共8层)|2007年|板楼,15432,114.37320062665889,22.71142966953888,114.36180393125734,22.70778048572477,56.0
广东省深圳市财富城,3室2厅|89.25平米|西北|毛坯|中楼层(共46层)|2019年|板塔结合,33502,114.34672190396384,22.709789582568625,114.33532979499694,22.706331487930424,391.6860465116279
广东省深圳市心海城,3室1厅|93.34平米|南|精装|低楼层(共31层)|2018年|板塔结合,29784,114.3530175882979,22.68587187677174,114.3416536855299,22.682325885273396,276.1923076923077
广东省深圳市京基御景印象二期,2室1厅|82平米|东北|精装|低楼层(共29层)|2015年|板塔结合,31952,114.34122086068368,22.68277463008853,114.3298424718806,22.679428877531706,291.6774193548387
广东省深圳市天峦湖,4室2厅|106.74平米|西北|精装|高楼层(共32层)|2015年|板塔结合,37475,114.35938378961448,22.6728205133231,114.34803605017864,22.66921049383988,462.42
广东省深圳市泰富华悦都会,3室2厅|76平米|东北|毛坯|中楼层(共29层)|2020年|塔楼,27500,114.34751959925646,22.686003921243103,114.33614877803264,22.682541773736038,267.5269090909091
广东省深圳市豪方菁园,3室2厅|56.86平米|南|其他|中楼层(共25层)|2012年|板塔结合,29898,114.37283205190826,22.709458779002087,114.36143684801844,22.705808507372407,174.0
广东省深圳市力高君御国际,3室2厅|78.25平米|东南|毛坯|35层|2016年|板塔结合,31822,114.33512585780048,22.683954299785423,114.323733929141,22.680728230731564,320.5
广东省深圳市深城投中心公馆,3室2厅|87.06平米|东南|其他|中楼层(共46层)|2019年|塔楼,37905,114.3484269776518,22.70977124628729,114.3370374608372,22.70628440039717,295.4761904761905
广东省深圳市奥园翡翠东湾,2室1厅|64.56平米|东北|精装|33层|2020年|板塔结合,27882,114.3969839836721,22.71380675187551,114.38550828273618,22.71046535133573,252.2268085106383
广东省深圳市万科金域东郡,3室2厅|68.21平米|西南|精装|高楼层(共16层)|2008年|塔楼,33427,114.34949623069996,22.71218928027797,114.33810739666428,22.708684454589047,303.3529411764706
广东省深圳市大东城二期,3室1厅|77.54平米|南|其他|低楼层(共33层)|2014年|板塔结合,36756,114.34432971639158,22.71292971745208,114.33293259696651,22.709513332613028,455.5098039215686
广东省深圳市万科金域缇香二期,4室2厅|89.37平米|南北|其他|高楼层(共34层)|2014年|板塔结合,42000,114.34556461697574,22.71124022459,114.3341700965525,22.707802006161668,358.0
广东省深圳市祥祺滨河名苑,3室2厅|67平米|南|其他|高楼层(共33层)|2015年|板塔结合,33000,114.34346213293034,22.69149265598486,114.3320785782976,22.68810049290828,320.8611111111111
广东省深圳市一品澜山,9室4厅|239.69平米|南|精装|低楼层(共3层)|2013年|板塔结合,28400,114.3797031907518,22.737798934534688,114.36829875957318,22.734194392228485,299.5596330275229
广东省深圳市坪山招商花园城南区,3室2厅|88.99平米|西南|其他|中楼层(共32层)|2015年|板塔结合,42000,114.35132949258411,22.7126085895804,114.3399427994328,22.70907575129985,352.3968253968254
广东省深圳市金田风华苑,4室2厅|381平米|西南|精装|高楼层(共11层)|2008年|塔楼,21000,114.381292383029,22.75190271107482,114.36989626932736,22.748314094698213,216.47058823529412
广东省深圳市坪山首座,2室1厅|69.52平米|东南|精装|中楼层(共16层)|2015年|板塔结合,18700,114.32195795665628,22.673416020185243,114.31055424995245,22.670431171571327,124.33333333333333
广东省深圳市龙光玖云著,2室2厅|50.85平米|南|精装|高楼层(共22层)|2017年|板塔结合,31466,114.33762512338951,22.68612929668268,114.32623591655688,22.68285265150796,113.92432432432433
广东省深圳市天峦湖二期,4室2厅|88.34平米|南|其他|高楼层(共32层)|2019年|板塔结合,37500,114.35938378961448,22.6728205133231,114.34803605017864,22.66921049383988,381.0769230769231
广东省深圳市泰富华庭,3室2厅|110.07平米|西南|简装|低楼层(共11层)|2006年|板塔结合,23622,114.3528245424439,22.695494363946423,114.34145039118827,22.69194678836145,267.2
广东省深圳市大东城一期,4室2厅|88.59平米|西北|精装|高楼层(共32层)|2012年|板楼,38000,114.34695591254912,22.713470540738555,114.33556308853788,22.710007268859403,451.0
广东省深圳市东津名座,3室1厅|88.35平米|东南|精装|中楼层(共16层)|2010年|塔楼,20000,114.3459375035928,22.688876440176173,114.33456105353038,22.68544039443056,124.2375
广东省深圳市六和城,2室2厅|73.48平米|南|其他|低楼层(共29层)|2016年|塔楼,33343,114.34531327109414,22.69924406047776,114.33392553966392,22.695814702773667,360.81481481481484
广东省深圳市澜湾花园,4室2厅|147.59平米|东南南|精装|高楼层(共32层)|板塔结合,33878,114.39889000830254,22.71385800858181,114.3874074548818,22.71054984824061,254.0
广东省深圳市盈富家园,1室0厅|41.56平米|北|简装|中楼层(共9层)|2006年|板塔结合,23800,114.37539985820769,22.710020452807456,114.3639985247667,22.706384529343264,106.2258064516129
广东省深圳市豪方东园,3室2厅|80.42平米|南|精装|低楼层(共27层)|2020年|板塔结合,29844,114.37422002375128,22.688503988968,114.36283893251164,22.6848692286472,299.46153846153845
广东省深圳市玺悦台,3室2厅|98.46平米|东南|精装|高楼层(共51层)|塔楼,32501,114.36760391384192,22.73107557910656,114.3562210209373,22.72740963260816,317.5
广东省深圳市碧湖春天,3室2厅|89平米|南|毛坯|45层|2023年|板塔结合,25506,114.07397119867038,22.539922541461262,114.06230534701648,22.53694550011367,227.0
广东省深圳市远洋滨海大厦,1室1厅|37.92平米|南|精装|中楼层(共33层)|2021年|板塔结合,69093,113.91605474939313,22.51851819437298,113.90470902588476,22.515566087490814,254.0
广东省深圳市星海名城一期四组团,2室2厅|70.27平米|西南|精装|低楼层(共9层)|2001年|板塔结合,78200,114.02241942174189,22.55339077919202,114.010942056977,22.5499823001216,550.0
广东省深圳市招商领玺,3室2厅|120平米|西南|其他|44层|2020年|板塔结合,112500,113.89647097063768,22.511804014423166,113.885160978601,22.508560973541893,1525.0
广东省深圳市御海新苑,2室1厅|64.27平米|东南|精装|高楼层(共7层)|2002年|板塔结合,67684,113.92040811755416,22.536553584382467,113.90905461850517,22.53367777168881,435.0
广东省深圳市华润前海中心·悦玺,4室2厅|271.85平米|西南|其他|中楼层(共53层)|2019年|塔楼,147987,113.90636598548792,22.536562013137825,113.8950539261834,22.533446984143094,4023.0
广东省深圳市大新时代大厦,2室1厅|60.87平米|南|其他|低楼层(共60层)|塔楼,75571,113.91798206386416,22.53381270913464,113.90663665851424,22.53089522873844,460.0
广东省深圳市桂珠苑,3室2厅|90.96平米|东南|简装|高楼层(共7层)|1999年|板楼,58268,113.92036140566763,22.52951514163749,113.90900739879834,22.526638646004137,530.0
广东省深圳市港湾生活小区,2室1厅|66.1平米|南|其他|中楼层(共7层)|1993年|板楼,57489,113.89326482844308,22.487552529838982,113.88193487853916,22.484279069722582,380.0
广东省深圳市翠雅居,2室1厅|67.4平米|南|精装|中楼层(共9层)|2001年|板塔结合,51929,114.11600228465451,22.57898468376364,114.1044332869966,22.575371752580665,326.0
广东省深圳市星河荣御二期,1室1厅|44.83平米|东|精装|中楼层(共39层)|2021年|板楼,37698,113.81327844823336,22.727127258177514,113.8016288459668,22.72427851753355,169.0
广东省深圳市万科翡御郡府,3室2厅|89.9平米|东|其他|中楼层(共35层)|2015年|板塔结合,47275,113.821278667272,22.74064677246635,113.80964640104528,22.737876459163168,425.0
广东省深圳市唐商前海双悦,2室2厅|53.31平米|东|精装|高楼层(共21层)|2019年|塔楼,29263,113.84156941246358,22.71903925297701,113.82999665919728,22.7162222289404,156.0
广东省深圳市清平华府,2室2厅|69.85平米|东南|其他|低楼层(共33层)|暂无数据,54403,113.8377064292803,22.75084569963615,113.82613672812184,22.748060875032976,380.0
广东省深圳市鹏湾花园一村,3室2厅|71.25平米|东南|其他|中楼层(共8层)|1994年|板塔结合,39299,114.24250301398608,22.55926201692984,114.2312400115837,22.555789316860537,367.15
广东省深圳市合泰御景翠峰,4室2厅|89.85平米|东南|其他|36层|2016年|板塔结合,51300,114.2271341627448,22.55982279239291,114.21581728525942,22.55649194974657,464.03333333333336
广东省深圳市海都花园,3室1厅|100.32平米|东南|简装|高楼层(共27层)|1997年|板塔结合,30403,114.24583087657724,22.56339602966657,114.23456866659603,22.559916404824644,306.3333333333333
广东省深圳市倚山花园三期,3室1厅|89.73平米|西南东|精装|低楼层(共31层)|2015年|板塔结合,46250,114.24489690833884,22.56862306590451,114.23362782800952,22.565142526439352,500.1185185185185
广东省深圳市东部翠海轩,2室2厅|56.67平米|东南|精装|高楼层(共12层)|2007年|板塔结合,40233,114.24949650204005,22.5691238322862,114.23823086449046,22.56564770766089,257.4878048780488
广东省深圳市海山道1号,4室2厅|131.45平米|东南|精装|高楼层(共32层)|2011年|塔楼,42602,114.24455222851476,22.56433085018933,114.23328731935652,22.560851996113623,454.0
广东省深圳市碧桐海苑,2室1厅|65.69平米|西北|其他|低楼层(共32层)|2005年|板塔结合,36536,114.2435020195434,22.56580499005475,114.232233845554,22.56232765841305,254.38888888888889
广东省深圳市昊海君悦,3室1厅|54.52平米|东南|精装|中楼层(共32层)|2012年|板塔结合,29164,114.250110673517,22.56696506717888,114.23884754185642,22.56349162345305,156.135593220339
广东省深圳市福苑,1室0厅|26.16平米|南|简装|低楼层(共19层)|2001年|板塔结合,30582,114.15599367814836,22.610115185808205,114.14444291112444,22.60682736054629,138.83317073170733
广东省深圳市壹海城玺湾,4室2厅|186平米|东南|精装|低楼层(共36层)|2016年|板塔结合,52689,114.24565903073324,22.55766798636509,114.2344025906789,22.554190003315732,1032.1666666666667
广东省深圳市棕榈湾,3室1厅|107.22平米|东南|其他|中楼层(共12层)|2003年|板塔结合,44768,114.07485207705317,22.65436875941865,114.06317939479877,22.65136937906998,568.5555555555555
广东省深圳市云深处,4室2厅|240.36平米|东南|简装|6层|2004年|板楼,59800,114.23249714823594,22.564795254359684,114.22119848141512,22.56139461971985,1560.7142857142858
广东省深圳市半山悦海花园,5室2厅|180.5平米|南北|毛坯|46层|2019年|塔楼,52000,114.22716902876635,22.56135198438032,114.2158507128042,22.558020220989743,608.5714285714286
广东省深圳市君临海域,4室1厅|205.25平米|南|精装|低楼层(共45层)|2015年|板楼,50573,114.2505456330448,22.562323197571324,114.2392875996504,22.55885275201247,608.8085106382979
广东省深圳市壹海城,3室2厅|151.02平米|东南|精装|高楼层(共18层)|2014年|板楼,58271,114.24400542995105,22.56096691812844,114.23274329159666,22.557489918521007,982.5
广东省深圳市蓝郡广场,5室2厅|164.97平米|南北|精装|低楼层(共34层)|2008年|塔楼,59800,114.24446212847216,22.556966753868373,114.23320476396664,22.553490070026783,996.3333333333334
广东省深圳市蓝色海福居,3室2厅|104.81平米|东南|毛坯|中楼层(共33层)|2020年|塔楼,46752,114.23718378774105,22.5590051910285,114.22590775173478,22.55556180606781,490.0
广东省深圳市上善梧桐苑,3室2厅|89.31平米|西南|毛坯|中楼层(共26层)|2016年|板塔结合,52300,114.22730467289831,22.563011136061974,114.21598522840054,22.55967698234856,535.7142857142857
广东省深圳市上东湾,4室2厅|111.65平米|南|精装|高楼层(共32层)|2012年|板塔结合,50157,114.23534926822916,22.55605316033337,114.22407020277744,22.552625994872656,381.67857142857144
广东省深圳市蓝郡西堤,5室1厅|161.69平米|东南南|精装|中楼层(共38层)|2014年|板塔结合,59800,114.24302430067334,22.55417814250263,114.2317671872927,22.55070519406941,967.0
广东省深圳市东埔海景花园一期,4室2厅|131.88平米|东南|简装|高楼层(共8层)|1998年|板塔结合,47013,113.88951036056535,22.573519684516206,113.8781817603021,22.57022462805537,576.6666666666666
广东省深圳市蓝色海月居,4室2厅|137.17平米|东东南|其他|中楼层(共10层)|2001年|板塔结合,40100,114.24718282636933,22.56764297016217,114.23591738482386,22.564162606231516,402.85714285714283
广东省深圳市盛世名门,3室1厅|82.98平米|东|精装|24层|2009年|板塔结合,47602,114.23591627866688,22.55548884701173,114.22463965656846,22.552056773754355,413.6666666666667
广东省深圳市倚山花园一期翠林别墅,7室4厅|261.75平米|南|精装|1层|2002年|板楼|独栋别墅,63000,114.24141498635277,22.56863140924484,114.23013970898344,22.56516003168444,1653.5
广东省深圳市翠堤雅居,5室2厅|167.38平米|东南|其他|低楼层(共8层)|2002年|板塔结合,56758,114.24295540064077,22.552416498417525,114.23169969377446,22.54894415278634,955.6666666666666
广东省深圳市翠景花园,5室3厅|185.14平米|南|简装|高楼层(共8层)|1997年|板塔结合,28627,114.24401638927824,22.5653124715868,114.23274959640295,22.561834204478824,371.875
广东省深圳市东部阳光,3室1厅|88.33平米|东南|精装|低楼层(共12层)|2001年|板塔结合,43500,114.25121981132982,22.568437676750683,114.23995517612096,22.56496833630959,314.8
广东省深圳市桥东新村中区,3室1厅|92.13平米|南|其他|高楼层(共6层)|1983年|板塔结合,38000,114.23782796262203,22.5536845807216,114.22655895132272,22.550237755549976,350.6666666666667
广东省深圳市桐林半山花园,4室2厅|143.12平米|南|其他|低楼层(共9层)|2007年|板塔结合,47000,114.2652100213376,22.692526041057256,114.25391323485862,22.68917495017613,574.8888888888889
广东省深圳市壹海城四区,2室1厅|61.06平米|东南|其他|高楼层(共22层)|2015年|板楼,54046,114.24549491031662,22.561955405623618,114.23423383846624,22.55847632362157,299.2857142857143
广东省深圳市海天一色雅居,3室2厅|83.18平米|东南|简装|低楼层(共9层)|2001年|板楼,59800,114.24980668693252,22.56096408123328,114.2385499539117,22.557491315098297,481.0
广东省深圳市瀚海東岸,4室2厅|159.45平米|东南|精装|中楼层(共26层)|2006年|塔楼,45030,114.06223564566136,22.746710894049983,114.05054562949287,22.74372832648144,445.1666666666667
广东省深圳市天丰公寓,3室2厅|62.12平米|东南|简装|8层|1992年|板塔结合,38000,114.23227203287524,22.55733155542212,114.22098030632236,22.553935530449195,237.0
广东省深圳市梧桐山花园住宅,3室2厅|92.88平米|南|其他|中楼层(共7层)|2003年|板塔结合,33400,114.22676218620104,22.562194787564383,114.2154410165616,22.55886858674294,311.0
广东省深圳市海山居,4室2厅|134.28平米|东南|其他|中楼层(共12层)|2000年|板塔结合,43100,114.24570134092276,22.564378074976013,114.2344379139626,22.560898204476555,579.0
广东省深圳市海荣居,3室2厅|82.44平米|东南|简装|中楼层(共12层)|2000年|板塔结合,46400,114.24517026270544,22.56513759080817,114.23390533895308,22.561657814794454,430.5
广东省深圳市东部山海家园,1室1厅|36平米|东南|简装|低楼层(共7层)|2008年|板楼,44445,114.24419191817483,22.56660563122,114.23292399232628,22.563126670458765,307.5
广东省深圳市合景同创广场,3室2厅|98平米|东南|其他|34层|2018年|塔楼,26531,114.258737999632,22.57388202229528,114.24746132657208,22.570469009795744,286.6666666666667
广东省深圳市碧海蓝天明苑,4室1厅|98.42平米|南|精装|高楼层(共32层)|2002年|板塔结合,42675,114.24138597108478,22.559564650338885,114.23012037154923,22.55609600649749,361.9032258064516
广东省深圳市华逸园,1室1厅|33.93平米|北|简装|高楼层(共7层)|2003年|板塔结合,36841,114.24223397148592,22.56603502051672,114.23096321120369,22.562561287493462,152.9090909090909
广东省深圳市鹏湾花园二村,3室2厅|88.13平米|东南|精装|中楼层(共8层)|1992年|板塔结合,44253,114.2418514729999,22.556352379786897,114.23059006547804,22.55288272938685,338.59090909090907
广东省深圳市瀚海翠庭,3室2厅|94.42平米|东南西南|精装|中楼层(共28层)|2003年|塔楼,45400,114.23690037235274,22.553081122876097,114.22562908449872,22.549641450840063,507.3809523809524
广东省深圳市新天富山海华庭,3室2厅|98.99平米|南|精装|中楼层(共33层)|2003年|板塔结合,38700,114.2376281794767,22.55586591837817,114.22635658043144,22.552420011583667,436.1818181818182
广东省深圳市倚山花园二期,4室2厅|136.86平米|东北|精装|11层|2004年|板楼,46000,114.24363972977802,22.56799339253616,114.23236940877057,22.564515104646595,373.1111111111111
广东省深圳市蓝郡左岸,5室2厅|136.34平米|东|精装|中楼层(共33层)|2015年|板楼,58000,114.24352645345326,22.558310974345147,114.23226626882476,22.554835704336824,846.5
广东省深圳市鹏湾住宅楼,4室1厅|86.82平米|南|简装|高楼层(共8层)|1993年|塔楼,28565,114.05211551545038,22.549118444596,114.04048479886876,22.54611277132801,257.3333333333333
广东省深圳市中英街壹号,4室2厅|163.9平米|南|精装|中楼层(共31层)|2013年|板塔结合,57900,114.23851768159238,22.55285874731923,114.22725135779406,22.549407351007428,759.4545454545455
广东省深圳市太平洋小区,2室1厅|79.07平米|东南南|简装|高楼层(共8层)|1993年|板塔结合,36424,114.24179362212509,22.555297599086803,114.23053309282282,22.551828434918896,288.1666666666667
广东省深圳市中信海滨花园,2室1厅|85.13平米|南|精装|低楼层(共28层)|1995年|板塔结合,32900,114.23606306178718,22.553914631633663,114.22478836347877,22.55048167535412,335.6666666666667
广东省深圳市海鹏苑,4室1厅|100.85平米|东南南|其他|中楼层(共6层)|2004年|板楼,34200,114.25220498298228,22.56816017658293,114.24094050168118,22.56469584908773,345.0
广东省深圳市宝桐居,3室2厅|124.53平米|东南|精装|中楼层(共11层)|2008年|板塔结合,36538,114.2313792968597,22.562544222699582,114.22007854054178,22.559157096275,438.8
广东省深圳市碧桐湾,2室2厅|65.53平米|西南|精装|中楼层(共31层)|2004年|板塔结合,37388,114.23543694284692,22.556799622363933,114.22415745790263,22.55337146903151,222.75675675675674
广东省深圳市诗宁大厦,3室2厅|78.9平米|南|其他|32层|1994年|板塔结合,33968,114.24107506754788,22.55743735770298,114.2298109321097,22.55397062978542,262.8
广东省深圳市东和大厦,4室2厅|125.5平米|东南|简装|高楼层(共32层)|2000年|板塔结合,33467,114.2416596847736,22.55742442446327,114.23039683262292,22.553955239103185,200.84615384615384
广东省深圳市山海梧桐,1室1厅|40.32平米|南|简装|低楼层(共7层)|1992年|板塔结合,50844,114.2285084022813,22.56161222680658,114.21719608757054,22.558261849345055,177.11111111111111
广东省深圳市金桐公寓,1室1厅|43.67平米|东南|简装|中楼层(共7层)|1993年|板楼,43509,114.241888662848,22.564843730521265,114.23061850115516,22.56137159028035,190.0
广东省深圳市蓝田壹站,2室2厅|55.03平米|东南|精装|低楼层(共19层)|2003年|塔楼,44522,114.23660303322904,22.560636002253013,114.22532349689745,22.55719677577066,186.33333333333334
广东省深圳市山泉小区,2室2厅|77.9平米|东南|其他|高楼层(共8层)|1985年|板塔结合,38255,114.2341955744631,22.56118160417073,114.2229072470655,22.55776407417038,353.0
广东省深圳市三环宿舍,1室1厅|48.32平米|东南|简装|中楼层(共8层)|1991年|板楼,42633,114.22870396339076,22.56074597388116,114.2173934605118,22.557393208738347,225.28571428571428
广东省深圳市东埔海景花园二期,1室1厅|77.83平米|东南|精装|中楼层(共16层)|2003年|板塔结合,55000,114.24411403508716,22.555041016043702,114.23285797119682,22.551565385388532,429.8
广东省深圳市诗宁里小区,3室1厅|85.72平米|东北|其他|6层|1991年|板塔结合,35581,114.24010911963332,22.55624716075107,114.22884387980142,22.552785453102462,305.0
广东省深圳市桐辉居,1室1厅|41.96平米|南|精装|中楼层(共7层)|2002年|板楼,36500,114.22925139076835,22.5618647090448,114.21794217858748,22.558504370848706,154.0
广东省深圳市梅花楼,3室2厅|78.9平米|南北|其他|低楼层(共6层)|1988年|板楼,37770,114.23931402942672,22.555703207914217,114.22804729377356,22.55224611323784,289.0
广东省深圳市天富花园,3室2厅|92.47平米|东南|精装|中楼层(共17层)|1994年|板塔结合,30172,114.23767965238238,22.555357259790245,114.22640868447029,22.551911103295183,289.5
广东省深圳市物资公司商住楼,3室1厅|89.28平米|南|简装|高楼层(共8层)|1998年|板楼,39800,114.23483712678606,22.5592903811766,114.22355307035085,22.555867130670052,300.5
